iter	Logloss
200	0.06084211093
201	0.06051950771
202	0.06019328111
203	0.05964854449
204	0.05897879651
205	0.05841805859
206	0.05782379593
207	0.0573659164
208	0.05708850783
209	0.05670539162
210	0.05616901106
211	0.05585776366
212	0.05552062364
213	0.05521744744
214	0.05483020748
215	0.05441386919
216	0.05397946842
217	0.05364915551
218	0.05308637045
219	0.05273077799
220	0.05238843429
221	0.05202639209
222	0.05166431913
223	0.05128539807
224	0.05108250073
225	0.05078555935
226	0.05033465379
227	0.0500587078
228	0.04977193402
229	0.04942111114
230	0.04907064997
231	0.04874369805
232	0.04840544559
233	0.04798381969
234	0.04776528504
235	0.04736012445
236	0.04709754801
237	0.04674787372
238	0.04644654267
239	0.04615902516
240	0.04589748628
241	0.04565630615
242	0.04541232852
243	0.04506170248
244	0.04471551684
245	0.04455432102
246	0.04419857486
247	0.04392912237
248	0.04364094794
249	0.04333710229
250	0.04301580995
251	0.04277534486
252	0.04244422234
253	0.04216800987
254	0.04203462787
255	0.0417626618
256	0.04147598648
257	0.04125903081
258	0.04094814526
259	0.04064996354
260	0.04034200564
261	0.04015418155
262	0.03990674885
263	0.03971275657
264	0.03943979664
265	0.03916955929
266	0.03895556319
267	0.03862573169
268	0.03845640385
269	0.03819240257
270	0.03791243561
271	0.03760050108
272	0.03732366888
273	0.03709077825
274	0.03684695214
275	0.03660921002
276	0.03648362249
277	0.0363283805
278	0.03614838696
279	0.03597267607
280	0.03575054543
281	0.03556801461
282	0.03536601365
283	0.03515568703
284	0.0348932988
285	0.03457838202
286	0.03439177246
287	0.03416804487
288	0.03398638099
289	0.03384381391
290	0.03368654665
291	0.03352561133
292	0.03335843082
293	0.03321410084
294	0.03303555512
295	0.0328559048
296	0.03275131526
297	0.03259228808
298	0.03244257402
299	0.03221051808
300	0.03201984229
301	0.03188507884
302	0.03178451203
303	0.03165947203
304	0.03146151865
305	0.0312727239
306	0.03117474782
307	0.03098690339
308	0.03082147952
309	0.03066041151
310	0.03053402312
311	0.03047015165
312	0.03026070005
313	0.03005474157
314	0.0299634004
315	0.02981115262
316	0.02973864632
317	0.02955943998
318	0.02941662249
319	0.02929951169
320	0.02911079137
321	0.02900521253
322	0.02890140237
323	0.02872872306
324	0.02856465763
325	0.02838236218
326	0.02825076284
327	0.02812643887
328	0.02792262509
329	0.02781515636
330	0.02766509916
331	0.02760351441
332	0.02749121163
333	0.02740720567
334	0.02727169077
335	0.02712045907
336	0.02700355335
337	0.02684222198
338	0.02667816143
339	0.02651915965
340	0.02639915299
341	0.02628797508
342	0.02612762001
343	0.02599511058
344	0.02588785952
345	0.02573235673
346	0.02559940415
347	0.02547365263
348	0.02531486852
349	0.02516850291
350	0.025103909
351	0.02498152778
352	0.02481860247
353	0.02476283087
354	0.0246702243
355	0.02460950488
356	0.02449763878
357	0.02438500809
358	0.02431502227
359	0.02421795402
360	0.02410291784
361	0.02397140664
362	0.0238814057
363	0.02378143402
364	0.02361630405
365	0.02351808466
366	0.02342689029
367	0.02332013218
368	0.02320345071
369	0.02312097972
370	0.023022664
371	0.02290726646
372	0.02285424503
373	0.02271721716
374	0.02265216164
375	0.0225473575
376	0.02243181595
377	0.02234725948
378	0.02226107563
379	0.02213830717
380	0.0220494312
381	0.02195698675
382	0.02186456936
383	0.02181652168
384	0.0217307707
385	0.02168834126
386	0.02158761668
387	0.02150164122
388	0.0213939342
389	0.0213472192
390	0.02126077046
391	0.02121360127
392	0.02114029196
393	0.02105817316
394	0.02094776247
395	0.02085108297
396	0.02075549811
397	0.02067708343
398	0.02059786654
399	0.02049656302
400	0.02042694628
401	0.02034669865
402	0.02024754876
403	0.02016909698
404	0.0201050457
405	0.02003238727
406	0.01993292678
407	0.01986507051
408	0.01979977177
409	0.01972715329
410	0.01962681781
411	0.0195329059
412	0.0194499155
413	0.0193928239
414	0.01934234947
415	0.01926420903
416	0.019171858
417	0.01913508264
418	0.01905663875
419	0.01897043844
420	0.01889999724
421	0.01882468638
422	0.01872851497
423	0.01866891243
424	0.01861182808
425	0.01852601663
426	0.0184976918
427	0.01840878006
428	0.01831446123
429	0.01823787347
430	0.01816618871
431	0.01809462005
432	0.01806013963
433	0.01800737469
434	0.01792397779
435	0.01784656659
436	0.01776771357
437	0.01769822156
438	0.01762874317
439	0.01757201547
440	0.01751250963
441	0.01743097522
442	0.01737459598
443	0.01730044208
444	0.01724371334
445	0.01718589234
446	0.01707995691
447	0.01700286493
448	0.0169478729
449	0.01687681577
450	0.01681671023
451	0.01678486577
452	0.01669622082
453	0.01664642788
454	0.0165697719
455	0.01652800217
456	0.01646673565
457	0.01638843499
458	0.01636259688
459	0.01632641503
460	0.01626097851
461	0.01619357937
462	0.01613479938
463	0.01607983902
464	0.01600722015
465	0.0159712637
466	0.01592246757
467	0.01585251071
468	0.01580394894
469	0.0157476027
470	0.01570996184
471	0.01567180954
472	0.0156227663
473	0.01559382129
474	0.01554353548
475	0.01548713914
476	0.01546324002
477	0.01540837295
478	0.01536272262
479	0.0152943354
480	0.01523658785
481	0.01521345278
482	0.01514687289
483	0.01508997698
484	0.01504140947
485	0.01497880455
486	0.01494118823
487	0.01489946649
488	0.01484292688
489	0.01478763662
490	0.01474630548
491	0.01470861352
492	0.01465971801
493	0.01460900382
494	0.01456006305
495	0.0144960591
496	0.01446495121
497	0.0144394275
498	0.01438525731
499	0.01433896893
500	0.01428943307
501	0.01423087361
502	0.01418605661
503	0.01415997967
504	0.01411556764
505	0.01406212549
506	0.01401359301
507	0.0139917783
508	0.01394282949
509	0.01390068707
510	0.01387988214
511	0.01383600011
512	0.01378441678
513	0.01372769745
514	0.01367538775
515	0.01362738833
516	0.01358178553
517	0.01353547328
518	0.01348450111
519	0.01343722076
520	0.01339864241
521	0.01335864758
522	0.01332625723
523	0.01327293177
524	0.01322851142
525	0.013175736
526	0.01311756308
527	0.01309890019
528	0.01306214349
529	0.01300813732
530	0.0129751378
531	0.01293901625
532	0.01288750768
533	0.01284599189
534	0.01282292507
535	0.01277025292
536	0.01273674142
537	0.01269064719
538	0.0126567897
539	0.01261118968
540	0.01256904909
541	0.01251542567
542	0.01247969913
543	0.01243916419
544	0.01239331748
545	0.01235543166
546	0.01232635571
547	0.01229257898
548	0.01224625012
549	0.01221307655
550	0.01218619896
551	0.01214908857
552	0.01213429899
553	0.01209487892
554	0.01206407426
555	0.01204491908
556	0.01201335936
557	0.01199213516
558	0.01194216739
559	0.01190547867
560	0.01186716466
561	0.01183638644
562	0.01180606009
563	0.01176290802
564	0.01172207613
565	0.01168095077
566	0.01162913045
567	0.01158936604
568	0.01155435556
569	0.01152620232
570	0.0114796072
571	0.01143801977
572	0.01139583105
573	0.01136500757
574	0.01134857509
575	0.01133521959
576	0.01132065672
577	0.01127986334
578	0.01124185186
579	0.01121328752
580	0.01119050002
581	0.01116249064
582	0.01113297875
583	0.01110005997
584	0.01107226726
585	0.01104275705
586	0.01102160199
587	0.01099365001
588	0.01098375323
589	0.01094879278
590	0.01091147494
591	0.01087809991
592	0.01086121664
593	0.01083079719
594	0.01082123909
595	0.01078887748
596	0.01075795272
597	0.01071950615
598	0.01070790015
599	0.01068242197
600	0.01065218738
601	0.01062208101
602	0.01060730592
603	0.01057738314
604	0.01055722067
605	0.01052005117
606	0.01047553428
607	0.01044122152
608	0.01041564178
609	0.01038881995
610	0.01037762703
611	0.0103477238
612	0.01033788479
613	0.01030434231
614	0.0102716377
615	0.01025286139
616	0.01022260332
617	0.01019319555
618	0.01017145138
619	0.01014544703
620	0.0101282631
621	0.01010595007
622	0.01009439523
623	0.01007359871
624	0.01006271626
625	0.01003306775
626	0.01001437869
627	0.009988879452
628	0.009960426216
629	0.00993072444
630	0.009916320913
631	0.009893111591
632	0.009871470013
633	0.00984148066
634	0.009813822821
635	0.009781677394
636	0.009750851116
637	0.009728657766
638	0.009702670615
639	0.009683306804
640	0.009664268503
641	0.009642335894
642	0.009616712501
643	0.009586336986
644	0.009562219219
645	0.009547333471
646	0.009520849857
647	0.009489737075
648	0.00946346258
649	0.00943780452
650	0.009413526276
651	0.009393941882
652	0.009366787689
653	0.009336184425
654	0.009299558561
655	0.009292615233
656	0.009274761351
657	0.009248246091
658	0.009228310705
659	0.009205561534
660	0.009186503675
661	0.009175813683
662	0.009150000542
663	0.009126237915
664	0.009107744374
665	0.00908393486
666	0.009063421808
667	0.009043211279
668	0.009022106329
669	0.008997010132
670	0.008974279009
671	0.008954578149
672	0.008926775616
673	0.008906273989
674	0.008883583559
675	0.008856998276
676	0.008833556619
677	0.008811809621
678	0.008793463238
679	0.008783174483
680	0.008758016933
681	0.008736823204
682	0.008713999907
683	0.008694400654
684	0.008673811672
685	0.008647252013
686	0.008625274303
687	0.008606762015
688	0.008588303979
689	0.008562899052
690	0.008536425232
691	0.008514250281
692	0.008491005001
693	0.008472694227
694	0.008463865253
695	0.008447722302
696	0.008423881661
697	0.00840809717
698	0.008381247678
699	0.008360563732
700	0.008345827118
701	0.008325361673
702	0.008307990455
703	0.008285263883
704	0.008278105355
705	0.008266861375
706	0.008247848052
707	0.008224883862
708	0.008204277556
709	0.008184104855
710	0.008163608677
711	0.008148536545
712	0.008131593679
713	0.008110114883
714	0.008089756907
715	0.008070086309
716	0.008052008307
717	0.008039082793
718	0.008030321141
719	0.008012803783
720	0.007997229527
721	0.007982806694
722	0.007967350344
723	0.007949399524
724	0.007926260227
725	0.007905061257
726	0.007881845595
727	0.007861030948
728	0.007841657647
729	0.007820976706
730	0.007810157426
731	0.00779484332
732	0.007783485142
733	0.007773879356
734	0.007756854411
735	0.007739184433
736	0.007724178846
737	0.007704599918
738	0.007697514984
739	0.007684260597
740	0.007671293276
741	0.007657289156
742	0.007637620938
743	0.0076205271
744	0.007599384979
745	0.007581029464
746	0.007561278063
747	0.007553311591
748	0.007541562207
749	0.007527046376
750	0.007506706437
751	0.007492129095
752	0.007476756701
753	0.007463014475
754	0.007451192914
755	0.007435874372
756	0.007420632713
757	0.007405736647
758	0.007389722801
759	0.007368137083
760	0.007352083593
761	0.007335925404
762	0.007319733233
763	0.007302211596
764	0.007288144083
765	0.007273469869
766	0.00725937944
767	0.007250441054
768	0.007233256247
769	0.00721661342
770	0.007199499523
771	0.007185039979
772	0.007168767947
773	0.007153957606
774	0.007145405089
775	0.007129868599
776	0.007113895501
777	0.007096118726
778	0.007083635163
779	0.00707747443
780	0.007057685573
781	0.007048362997
782	0.007037012378
783	0.007021973815
784	0.007007183096
785	0.006993072197
786	0.006978090964
787	0.006963788346
788	0.006947598319
789	0.006938703481
790	0.006920973033
791	0.006904236593
792	0.006889537494
793	0.006873593895
794	0.006857440129
795	0.0068446928
796	0.006830638103
797	0.006818702058
798	0.00680353335
799	0.006789340578
800	0.006783092442
801	0.006769230974
802	0.006759236828
803	0.006746017181
804	0.006728819978
805	0.006709384166
806	0.006699166826
807	0.006689553792
808	0.006676729889
809	0.00665464374
810	0.006642872865
811	0.006635453281
812	0.006620379464
813	0.006601405967
814	0.006588144099
815	0.006576707207
816	0.006561934371
817	0.006547905869
818	0.006535069621
819	0.006525487471
820	0.006508852198
821	0.006495564071
822	0.006485455418
823	0.006479890883
824	0.006463413368
825	0.006448606245
826	0.00643358977
827	0.00642380998
828	0.00641228704
829	0.006399117299
830	0.006385357106
831	0.006374242357
832	0.006360123539
833	0.006349277772
834	0.006336520398
835	0.006323229217
836	0.006308682795
837	0.006296200065
838	0.006283312527
839	0.006272494403
840	0.006261499743
841	0.006247809937
842	0.006240574843
843	0.006229544261
844	0.006220436922
845	0.006206418314
846	0.006196119619
847	0.006184233535
848	0.006169267084
849	0.006156655912
850	0.006144384575
851	0.006131287109
852	0.006117072013
853	0.00610709203
854	0.006098118173
855	0.006086897568
856	0.006076426161
857	0.006065852026
858	0.006052430863
859	0.006044061744
860	0.006035099971
861	0.006025342594
862	0.006015768062
863	0.006003916385
864	0.005993204578
865	0.005982126168
866	0.005967543246
867	0.005961662459
868	0.005952621184
869	0.005943391808
870	0.005933586393
871	0.005922470725
872	0.005918837856
873	0.005907097389
874	0.005897807096
875	0.005887913608
876	0.0058786736
877	0.005868574378
878	0.005857507944
879	0.00584753313
880	0.005837021583
881	0.005834297564
882	0.005823428542
883	0.005813118068
884	0.005803267708
885	0.005793284538
886	0.005788055359
887	0.005777958367
888	0.005767519232
889	0.005755687769
890	0.005744305592
891	0.005733255466
892	0.005723877915
893	0.005719189624
894	0.005709671326
895	0.005697083109
896	0.005692736903
897	0.005682276008
898	0.005670546617
899	0.005659246719
900	0.00564955533
901	0.005644850456
902	0.005633226296
903	0.005629324047
904	0.005618221482
905	0.005608964168
906	0.005599152574
907	0.005590680242
908	0.00558672125
909	0.005576412772
910	0.00556728196
911	0.005559488489
912	0.005549573108
913	0.005540325177
914	0.005530788362
915	0.005525563289
916	0.005515797265
917	0.005511777193
918	0.005499879926
919	0.005490271693
920	0.005479910934
921	0.005476671012
922	0.005468025805
923	0.005459255298
924	0.005450663107
925	0.005442288709
926	0.00543307522
927	0.005422090586
928	0.005411683422
929	0.005406986241
930	0.005396341808
931	0.005384865707
932	0.005372917408
933	0.005362899755
934	0.005353907823
935	0.005346633411
936	0.005338491267
937	0.005329634235
938	0.005321260761
939	0.005311902826
940	0.005303444919
941	0.005292813305
942	0.005281822766
943	0.005274470599
944	0.005266332085
945	0.005261709411
946	0.005252740062
947	0.005245436935
948	0.005235389319
949	0.005223193182
950	0.005215929339
951	0.005207732435
952	0.005197422947
953	0.005187202358
954	0.005178218552
955	0.005168911216
956	0.005165905008
957	0.00515756619
958	0.005149090412
959	0.005141019392
960	0.005130555971
961	0.005123142804
962	0.005115499657
963	0.005108705976
964	0.005100216801
965	0.00509236725
966	0.005085147797
967	0.005077623633
968	0.005069634445
969	0.005060780351
970	0.005052722359
971	0.005047559047
972	0.005039985305
973	0.005031666731
974	0.005024280265
975	0.005017081824
976	0.005009663148
977	0.005002382551
978	0.00499675594
979	0.004989074267
980	0.004979449326
981	0.00496919229
982	0.0049608603
983	0.004951115907
984	0.004943069498
985	0.0049356676
986	0.004928463611
987	0.004918242491
988	0.004913722229
989	0.004906736274
990	0.004899321814
991	0.004889179979
992	0.004881110975
993	0.004873876804
994	0.004866928397
995	0.004863895672
996	0.00485694729
997	0.00484944377
998	0.004841037978
999	0.004835426113
