ree,support,confidence,error
0(t0)^0(t1) ^ t1.CANCELLATION_REASON!=C ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.CANCELLATION_REASON!=C ^ t0.CANCELLATION_REASON!=A->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.9692,0.9738745980707395,"30947,35493,28666,10464,29641,8352,6643,29838,564,11808,4253,8566,3293,48021,33919,30414,23212,38526,44550,1206,6689,35119,12685,31059,43553,28254,314,8373,5392,36509,17534,12332,44852,42459,27907,276,29261,21452,16492,37742,34908,38657,1312,8270,16697,37552,20311,6343,36893,39547,47825,43577,23537,9671,5282,9220,8726,16160,47485,21264,6647,47766,11721,15522,28175,30225,23614,23567,27287,25680,6783,45087,24813,9813,22976,47208,29488,8982,34567,20641,5395,33707,23248,3514,27954,49209,39458,29278,2335,28108,49178,39589,4234,42307,44786,2639,7173,1959,2052,16293,31321,2592,4256,43066,6960,19924,16700,27326,47389,2325,47178,11818,7591,22882,29212,22374,43909,9072,42640,45753,19539,17384,2721,28176,23183,38685,31470,32797,27741,27160,34571,47060,14195,40482,48171,12248,49997,29493,11811,16933,24030,3064,36432,36481,4614,3675,46163,15849,11336,31074,23666,35525,1545,45632,47917,38205,45462,4351,10419,25257,33546,9594,3797,42730,31510,14697,34463,46708,23305,37938,5905,40437,49871,46254,41984,5494,44805,21219,18128,16926,39666,41617,6543,5007,44605,45323,11287,38592,13954,25169,24160,25184,27243,43458,16095,13278,26075,25089,49594,47229,7571,33907,32210,6588,13159,20547,493,42572,14771,14930,33153,34709,40710,24967,42127,15086,36546,9238,29193,28223,46943,17576,21470,3441,18561,44037,6774,33502,49853,11062,24102,24477,47903,36412,29542,26120,37046,2071,31395,18141,41135,4373,22386,25056,32537,24130,37261,47984,32454,18518,11670,31954,1731,10246,35799,32230,4574,4015,17936,19860,41707,40099,3531,16755,22142,18567,18638,10468,18648,8844,26343,47216,20577,44699,39543,17962,47138,2858,1780,22265,15803,9228,15868,17986,21535,3332,48596,21304,914,10640,1238,44838,37587,35188,40898,31873,22127,22543,28798,49784,23322,45610,18576,8113,2464,28501,2790,42175,28864,49808,30380,49800,20674,41732,18132,29899,19537,15719,26907,40377,13533,5373,43945,3618,32029,32614,11190,45388,45552,8492,37746,24605,6014,45908,19785,1185,34583,42562,39299,3410,6464,39917,22874,18452,31217,25152,11108,9994,19555,28913,10429,37996,18431,1309,18618,21143,22208,8299,24880,35438,15135,15355,17752,32191,41838,15216,20511,40923,34890,12490,17988,22858,35988,48961,46746,22392,28686,29750,31864,48774,49495,30303,20997,18557,41515,700,46882,43688,14024,32569,34078,40953,13258,22375,15117,2634,23471,23933,2605,28725,32630,36328,49522,41388,36838,13121,28762,44970,29879,20688,10914,15739,49125,43418,36902,11251,42862,978,3484,32296,25793,10187,32253,1666,10611,47712,9924,21826,38504,5795,19528,38958,34606,12924,29898,4415,1937,38975,43515,37098,39822,9802,11317,21599,5287,44312,8022,19771,35256,49159,11985,25907,40842,14590,32748,8515,22189,46667,27630,39072,31099,20416,42018,24051,3388,523,42774,27194,36413,24251,44555,35933,7063,42315,39566,47696,35015,28029,27677,7818,44097,32382,4349,232,41872,36956,17024,46725,2698,11981,17695,13729,17136,46629,9095,4490,425,47518,23185,43487,41800,43399,33794,49899,14022,28190,16825,30517,10593,31222,20104,38716,42147,49020,28977,35299,17308,18246,15517,1481,10641,33482,38207,15909,32138,25846,17245,47364,13758,19377,48993,20652,11439,33175,6261,48935,24347,41416,32783,27929,2468,25974,39693,10465,16901,47901,41933,29179,34987,37654,48005,38437,16547,11007,44531,1081,40918,7751,19977,25122,29435,41023,8388,23388,36498,18785,39880,39174,27613,24471,17561,709,7007,40722,43308,19274,47713,25202,43696,46786,40985,25622,49456,47039,35379,36841,17196,10576,22038,16580,1699,12771,41271,37477,39064,22618,43583,38410,19480,20890,37265,15383,46582,38141,8900,1558,23481,39619,12489,44814,15755,22930,3323,28698,41747,32545,26691,42249,35521,17350,9338,25840,48396,30733,44576,9759,5522,37356,44147,12045,22742,40973,34806,34261,18553,3567,36588,21865,11343,31612,47462,82,33313,44822,179,30780,36912,1995,4385,48073,38980,35830,775,38052,20093,2579,7584,29998,16228,23342,16449,48122,10161,40337,24106,46631,4935,42129,46434,14407,6723,7141,28048,44008,38934,24427,21133,13012,45822,32727,49126,2564,30832,47520,30977,2699,14725,1502,29107,3396,43669,29027,13157,7347,37095,33955,34848,28110,48838,11791,36733,25195,6724,41441,7984,9457,25345,23742,2870,43263,11503,9511,22124,46722,11484,29660,44314,14283,49398,47514,4387,3700,4559,41514,45367,43271,13351,36831,31793,12957,1108,24865,39243,25523,16905,38233,19500,29553,46663,39047,2568,22478,26059,25698,23047,47068,3973,38250,38394,24863,4834,11146,38648,37850,49088,30709,49001,8617,15146,2743,45594,29550,17853,15784,14068,27938,6209,40962,20240,29860,29436,6102,3701,26027,47375,1733,34191,20527,29495,39193,44204,39301,3045,47663,36947,36885,43952,26657,37886,48106,12882,1983,21971,19209,36592,18244,13951,40496,15289,19949,41911,38869,25482,31002,36303,8359,22021,11448,49551,5942,5119,1400,2064,3810,21468,31724,40839,48641,36464,24756,38470,32207,37291,15314,3716,6604,30143,32844,3508,13825,12379,35801,19129,41997,23985,31267,5189,45301,1945,6411,8773,44149,42899,29173,23821,21835,20638,42364,16787,5846,2781,36167,18909,9262,49281,19088,16542,2392,2079,31244,40319,31844,36772,23738,41205,36890,6381,30971,45858,16151,41260,161,39838,9309,27504,12995,24462,27771,30667,39863,46406,27751,11760,4275,824,31877,41465,30456,16682,16959,11417,45621,3818,43853,33759,5497,16790,48055,18842,44016,390,14462,30958,43900,42513,8941,24449,46091,26746,23193,42742,20196,31432,14941,42020,24133,14052,45560,43921,44244,14333,28756,39593,36019,7491,5074,31358,40618,15802,44481,22554,30175,23711,44553,48829,41092,18495,36984,40042,42670,17933,33293,41102,39407,20664,45303,38703,39379,43053,28164,32643,29725,11806,21733,16267,22564,11631,4975,42405,111,41511,27044,6553,15456,40339,19916,37707,29654,28361,34296,38055,7192,21496,40369,20429,376,15058,8312,39392,32633,41742,38404,45847,14569,16566,37685,44763,19335,42791,11596,44173,36497,30499,36884,39439,35932,15463,8440,31429,42694,41913,4278,18606,37619,44742,7859,32680,41537,31955,13238,10143,124,43949,41241,35984,31083,27333,8962,43155,12093,4382,41966,39347,44407,16539,26267,25443,24798,1025,20733,6260,46366,32527,41455,26639,29569,6374,29769,40122,45673,41103,35952,26940,34697,30792,2094,19111,4601,36572,45051,49172,42883,29857,23735,29206,39783,26327,16676,12508,38324,30315,39219,10245,46523,26480,31756,26124,10779,19626,23634,21479,5915,7644,34039,22613,9967,41887,6710,37606,13609,37945,22483,2347,42834,41334,27700,39251,34167,44716,10483,47184,36036,32449,32615,15796,28379,2081,6743,47648,12706,44542,49513,9987,46077,32791,40499,36814,26944,35091,679,45587,4391,18239,7066,27695,45424,46284,5477,43711,48880,49404,9789,27195,14618,4519,8764,21324,25462,32641,35325,6625,4067,6550,20530,25594,26370,32466,4471,29347,24996,29381,7165,18227,44433,18547,3253,36383,4082,23512,19439,22282,29889,17894,41449,15857,4286,49577,46410,17397,37170,7153,15171,8041,10418,6326,20360,25111,42691,46920,34309,34266,39340,7713,17431,48553,39077,21801,39564,19575,17133,14668,24315,33387,9667,7792,49108,48362,34689,26092,47904,36279,25925,1625,26857,35558,22469,5761,44266,49832,10474,29764,34156,42585,28939,49674,20647,9651,11838,47303,1849,7572,35635,33183,11982,48121,22089,5095,16126,36427,44461,45636,20049,48488,49120,9221,28056,5203,15253,26061,42723,39728,30998,3116,13625,49388,12462,18983,4944,27477,4856,42664,34723,18897,46341,36558,46958,545,24951,29375,19556,26892,6451,46475,6864,47707,29714,14080,17875,9007,39322,42412,21109,9425,29917,42766,25684,26616,43436,29499,30698,7532,1696,10257,32077,10027,18319,6777,28797,31600,7550,30894,43266,32342,3335,47191,33059,1112,28305,5610,1392,47764,41795,13540,37048,34802,32458,902,22430,19270,15388,30029,46332,23278,44951,4910,4993,2121,17302,23890,9245,8666,45346,47722,40708,48815,13907,29443,44431,15207,18872,30169,10722,6878,41550,9512,8720,11568,43024,13791,25710,16313,39024,49776,26001,1594,27348,29379,29157,3392,23689,39469,8157,267,6173,38667,4767,18699,23502,9172,8886,27520,3076,22408,19503,43439,27472,14335,18689,12118,39513,8297,14850,39410,20234,43446,41298,1176,35080,44371,44110,158,43197,41846,4606,26778,19465,42997,44794,16931,20438,31571,12108,32889,35296,9728,48905,15873,41948,9067,26234,28931,45059,46129,2174,28430,23096,12121,23325,33866,46982,1591,611,31306,20470,40749,1861,27338,2417,13005,20070,7388,39376,32720,43544,32908,18183,10904,24111,19036,292,3427,18841,7081,11431,26400,42000,12357,24216,46633,48971,18717,43110,22304,44667,36388,48625,35522,4138,26130,30540,46451,393,44389,24185,35233,30516,24432,25945,27201,41892,43567,2779,19686,22740,48245,44364,4857,5015,22885,9273,22923,37470,10701,36553,12648,27495,541,30953,12389,14315,19374,47051,11688,18875,23056,49785,2861,23281,48467,21281,47402,36289,9040,24099,38220,8040,22948,19993,47510,5120,16875,19821,42044,1395,8957,13170,29562,35618,23669,23105,36550,42743,7131,46209,35767,17146,6250,880,29821,23297,5255,44497,30259,1980,8434,41068,31931,1105,2458,20748,7015,26833,44271,17645,19422,49983,5198,44015,8763,24666,17976,42305,29310,4218,33242,24272,13037,39982,21434,11067,37065,6279,28011,37283,34100,734,37811,10596,45492,19607,14773,11717,27667,41624,7123,37101,39523,46561,49219,40408,30621,6438,4427,37699,3769,16658,7361,44302,8716,25437,47239,35144,45823,46211,4705,947,19311,38784,34318,35837,15381,41457,40620,3884,47354,47286,39467,9149,19122,30649,2382,24518,1289,1011,27204,31508,46411,49206,37808,37448,16504,21416,20779,6484,36141,38283,41715,32462,47525,34771,30898,46728,33493,11216,12732,1019,18738,30532,8549,14912,27725,26698,18812,29510,2806,43256,3677,29228,702,42671,13458,14306,13863,10043,632,10158,29760,29231,20488,13575,19900,43153,8879,10425,48549,551,21538,6843,1521,24703,37774,7854,9916,35772,15311,17804,2452,17620,42309,10851,40281,29198,47018,47994,44193,31918,5052,41,33844,33524,37471,7164,26626,11294,18401,36967,27563,40969,44278,10280,49639,346,41869,15567,48835,16662,41778,8323,17858,20094,14586,33423,12916,43884,28140,5724,30348,39370,7434,12126,42068,47029,28488,24954,24337,25767,11752,13705,47127,15106,47762,14676,28460,33272,11958,46591,47379,15322,31540,41611,28418,3836,21500,21939,14653,10833,27704,26456,29291,30201,22906,30189,2418,13647,22331,14606,2252,30199,45173,44061,21844,47959,19885,17197,17797,43196,29300,20681,32936,5807,22722,40787,26424,19119,26687,12192,39294,33984,32225,22570,1391,38098,19365,6755,45451,28561,20483,14400,30032,47957,39771,25258,28964,11699,6098,17535,35495,25794,18351,11645,13271,34247,4613,36762,31175,1741,43915,320,23476,45022,24548,11020,2776,7392,4339,33197,13878,28745,22187,25829,9973,3058,11167,17218,4217,34442,46195,49053,18318,2741,42400,16805,17839,13523,2686,5151,28425,21705,10761,29446,47486,24568,40504,26260,11481,25937,34271,40108,25617,30928,15714,21646,10404,17972,31399,31933,31644,46383,22971,45177,33944,4652,19822,10984,9592,10457,18772,42789,47558,36792,29114,47302,28066,44583,45055,1240,31041,15699,43100,13105,36158,30684,49275,15123,30269,33604,24659,16743,47728,46858,6289,38286,43744,10338,46643,10834,21695,6106,36093,33201,2609,19888,23026,35202,35721,27149,32931,42534,46381,175,96,19003,11474,42914,9339,39264,32392,42188,43896,37794,38113,44505,45246,31714,35694,1740,44078,26641,10434,40490,21181,35931,40323,35950,10336,1981,24551,14352,21007,46088,18698,7210,21004,34684,47327,36670,9791,25172,11347,8800,30297,49753,7753,40486,19839,27597,12765,9976,15103,1774,4804,35282,48932,34856,27502,13543,18753,42801,129,19767,16068,49058,12272,1343,26818,36971,37822,11987,9534,32202,24943,5334,31959,19169,6961,686,26345,3897,22283,24637,45494,1901,26067,48413,41434,27352,1333,48699,29429,4061,9964,22814,37904,18952,30570,28152,11973,36642,26203,18228,14682,612,49845,21389,1252,37199,28541,45810,3530,1292,36165,966,433,31359,27717,19445,40067,16833,31497,2842,48837,46151,31553,27037,25396,42696,17407,29848,24247,9214,16532,49884,48726,26462,37923,8258,15366,36743,14217,29931,42937,36039,29365,24118,35978,6655,37856,12211,47162,11302,46519,15183,12667,46618,23782,22230,9319,26640,26165,10982,24554,2130,33339,16327,33672,6760,28862,20199,40902,31802,30655,41445,1557,47907,30887,40535,28364,49371,27070,44941,41424,3838,8048,32434,10335,39721,1193,16656,11015,17192,12235,44245,36636,48817,12655,13478,10622,12069,11394,43428,13231,48767,30031,3945,26849,26029,22501,23653,21906,13393,43521,36470,49293,765,9143,48270,2728,34112,32658,44310,45128,3650,25497,21052,43142,13373,1838,37952,32676,40305,19765,9604,28543,41004,43557,10356,31670,43928,26405,27219,35019,30907,22910,5364,37372,7848,30860,42012,3733,9366,4516,10273,577,36799,33752,3403,35269,4762,42279,48180,5455,35388,27036,35814,6047,31752,22418,22682,20345,29154,36759,24239,37187,8841,40883,25045,15364,12985,17693,7960,41918,49438,34429,20556,39406,43912,41140,9694,43519,22002,16389,9325,5514,18424,25603,18757,3267,37346,35817,34213,41626,40093,39720,38219,17510,38214,39268,21980,12833,27396,32591,42559,32096,7687,45927,36250,8585,20575,26389,40738,4863,28429,4511,3912,30546,6819,30664,10504,31069,30232,39401,5236,41341,46653,45133,1488,2479,17085,35834,24839,34934,43128,40651,25031,26644,41074,31036,36330,39856,28412,1269,48904,27795,31814,38064,19681,45062,10689,25513,889,19578,1369,10969,3729,6982,33535,2965,7517,6473,35778,37340,36715,22033,18708,41706,44641,46435,35110,6739,5816,12082,23730,39498,7616,46892,15261,21791,21130,16528,9329,31300,40666,23001,34051,12053,23900,47861,26086,37156,43969,47335,38466,33945,27242,12616,17720,43225,23759,7918,7289,21439,29810,35848,18090,10854,48882,21642,48516,26873,9920,10698,32265,29187,27833,36041,4352,13792,20725,17134,43944,11878,38376,6011,33667,9875,33266,34710,20203,20374,4586,19175,24426,14416,32610,31032,17326,25520,13466,37302,45205,17805,11427,35763,26000,24941,32627,48481,44772,6489,31112,40376,12548,43120,19275,45825,18430,28930,3041,22582,18825,804,37015,6338,42349,11296,40734,8408,30279,1865,15361,48542,14737,27680,15744,20407,15378,8781,23276,29997,17488,1329,31051,28579,47430,17648,19515,15012,30203,39138,39852,45681,31708,21464,15446,43625,2306,3287,22815,41833,26726,33665,39949,21607,36645,10069,49610,24474,39383,15128,30438,11905,22197,23089,40416,25671,25432,6906,24752,37090,19415,11516,35342,22354,46870,37589,22014,38644,23172,40433,6659,15485,45707,27399,37623,38725,17107,33124,18637,3290,2770,8114,18641,8437,9152,9833,18269,12965,3956,1322,3730,33684,1762,42167,15835,2453,21072,39157,41405,20066,42489,41368,1508,17569,11449,32518,27116,36993,21731,26828,18179,32212,35273,49290,16125,9231,19657,37446,40017,45342,4283,6915,25725,31859,11182,24731,5018,30575,14510,24065,27025,24645,44796,2373,34867,36212,13441,9612,35771,42677,32276,42948,18093,31453,49271,18391,27384,1940,25610,1175,6467,8128,44240,6112,12625,44363,19,31866,38267,23267,10770,43855,27367,2746,32808,48897,8131,17521,37733,26900,29772,16646,6028,43747,5759,45347,44406,28788,27035,48222,49236,36307,16416,13616,49015,41580,10954,40858,13251,4268,32271,23384,13839,44468,34654,37304,40657,21995,18188,34185,21104,38433,4883,10050,19512,19362,34205,29235,43474,10686,28742,25178,44611,7046,9266,25573,41812,23312,31073,30728,13880,22214,33570,18650,48827,6340,46013,39446,27481,39202,12815,38874,37908,45680,46377,40130,11199,46811,21278,38307,42298,7887,16460,17700,21855,19635,13000,29831,869,42958,10818,15950,48593,28495,39705,49377,5720,44155,1082,12061,8817,45631,37800,41972,4514,35946,24095,26767,45483,21395,24557,2218,34570,2213,2088,30098,31161,130,43021,24720,47075,29100,49160,37667,20793,41203,43343,45937,30631,15384,40989,20538,33698,46532,697,36028,35594,37601,3390,47872,20479,32046,16954,34397,45561,34201,9696,9999,596,12004,2657,44865,1535,26484,33053,12557,16207,26701,40742,2744,30068,45423,33476,7166,21942,49802,17726,2646,17724,35941,12075,24136,42503,24155,12535,11275,28910,37581,28266,28141,24080,22620,26561,18779,32810,24949,26647,36903,21189,49101,31767,6712,1759,16141,39616,41211,25058,31681,20856,21050,29592,1955,4955,40340,41836,4690,9724,37829,43483,24473,9376,48457,16998,17872,45804,34016,41855,33488,20151,49485,19148,20012,7504,37698,19760,37592,6296,10923,39511,16422,42659,7513,29891,527,49110,9200,32078,30152,4842,2401,27739,394,37740,43677,42212,22949,16023,16285,30375,21363,39733,31840,3582,15357,40595,41824,1658,36469,12113,10353,4731,38686,2974,27980,6507,38023,13021,23907,13022,39952,42074,12325,35869,10117,1496,35016,37988,11119,22579,45078,5225,10684,19417,25108,48913,4635,45082,3964,45134,35738,40791,48501,48540,5721,16904,23657,44875,23024,5284,33920,13851,15015,34353,26670,39242,18863,24648,4400,2729,49509,18652,39149,21350,37627,14819,46344,23400,49533,41705,41545,14687,20806,21161,13308,31837,18820,40802,10579,41353,10006,17266,32961,24506,16284,30723,9879,42206,27525,23763,32108,28606,35660,15506,24809,5230,10868,26268,15682,12843,32340,35882,35413,41543,38928,31594,30602,17984,17288,29400,1742,2410,24498,21392,12400,14003,17092,34068,23100,31593,2769,29102,45223,42553,2224,11462,8824,31048,43180,33199,4200,37849,48402,7374,19268,3433,46933,29610,24846,28047,13030,13183,48931,31214,31458,33239,11494,32563,4770,8281,20554,32794,5083,47090,26119,13283,43385,32845,31118,38184,25267,28236,21118,47898,930,17543,3469,2342,47834,27177,19147,13206,396,4706,39812,44082,39326,39087,26882,35787,14734,25720,15247,34861,39223,2044,18750,29343,40180,41813,1471,4129,42277,13808,45366,31093,16607,9209,15340,36892,30181,9493,45506,22527,45841,32611,29748,26567,34898,27259,24301,42124,44959,26510,29711,27099,14011,27013,36827,3401,2101,31687,11656,41692,49691,25344,39165,5772,30049,21522,15246,28960,41213,22719,16189,3124,17200,43694,49632,34933,6670,20067,40748,1005,32640,2772,31209,34718,8126,9116,3653,35382,31397,47395,22398,14856,18571,3482,9279,28721,20561,49084,9655,31578,27236,36176,18167,37149,20615,37932,32955,18209,23304,4090,25002,32994,45845,5118,15503,576,23216,49349,5641,2365,5933,2536,40983,242,9454,23815,14504,39070,36696,45973,46840,40193,7001,45919,9176,20032,817,38282,3053,12172,44049,20644,49603,17034,19032,43303,41053,5887,36194,42884,31777,18627,8204,26416,42545,28774,29123,41143,38330,25362,26675,48353,34941,36076,28059,38482,14835,33215,23543,315,28428,20788,4329,24689,49773,23521,16506,20421,18786,25009,14143,24825,25624,45843,15281,24600,4995,26760,49294,3438,30257,13722,467,28683,46984,14343,4132,14284,21782,22788,38912,2286,22777,4702,15045,49263,13457,13188,34469,12399,40979,29078,12474,44882,35824,30812,43728,24501,35998,45184,36855,10529,16929,3693,43586,16655,48361,38364,28192,3473,37524,4135,35444,1442,12003,8969,31366,44191,3168,10780,12197,32380,3597,1779,8684,21873,21689,36798,39535,43158,8133,49693,37277,45217,23855,23884,11290,24052,38753,25719,41677,30078,12693,48329,9232,17998,10498,8338,1552,27475,12398,33876,47815,36489,18509,17941,49813,9865,23396,40386,8970,28458,43029,21078,36606,28351,14136,11584,13226,42421,27297,15673,37371,49136,45334,39114,30988,44798,45251,49243,24965,4340,3681,49212,33077,49327,4774,2709,42788,12019,10666,33469,3239,22251,12919,36080,2707,36094,43664,28349,40656,20076,1207,13858,34395,6654,13966,6122,41098,17814,101,2115,6874,26392,18504,5299,23619,14956,23084,16496,36287,4350,26966,23095,28476,36199,29392,12934,7506,15621,41641,25406,40343,40279,22465,35538,33679,42347,36980,5528,49704,38682,45090,2367,44273,33879,47460,16080,8249,446,19046,33615,15479,3063,18838,43264,37384,18082,15323,49411,6448,47617,2877,28320,37764,44320,35200,49141,6822,5714,9353,17217,40025,15983,11863,17769,46188,21831,26958,11827,42195,31047,35003,45006,6939,1170,44372,24587,6000,2461,24851,31932,46704,37745,23329,21644,25521,46947,21459,18080,34059,10049,23263,5889,23929,29290,32872,32696,47967,49797,33185,23085,37206,1644,30913,41741,3037,37959,33806,34147,21067,44482,99,48739,227,24407,22683,13947,43382,37708,20283,34495,11434,32169,4738,10381,479,24536,32328,14533,1753,8300,34638,12224,6382,45687,1346,32496,5758,8203,47816,35396,14975,20838,2086,45657,2007,11362,18379,11889,20516,27026,27940,39888,12170,2797,31991,15291,4595,22752,35061,36468,11366,7620,28749,38946,24316,26125,7404,42084,18396,26035,4754,7805,40443,8603,14967,26118,27080,11961,4748,30945,23409,41931,34264,44599,47092,341,2581,43003,8994,26740,37871,48421,33257,46495,29332,9541,39770,44590,25904,46371,26319,3078,33948,10578,38334,36008,19022,20469,748,6506,6954,32865,28210,19963,32738,2422,19914,24847,11977,12828,29847,2722,13551,20172,36248,18601,48258,17851,22191,3714,1964,30157,48623,33818,27258,39508,21745,2529,32589,17834,34424,20364,43176,29604,3691,25995,26501,1758,35960,47316,14458,30387,3942,3018,34222,44011,22119,45760,49076,12846,49931,34862,20536,16729,46092,45016,25003,48690,951,42150,22771,29507,33367,9183,17123,19867,33991,17968,21475,7454,36452,9246,26788,31803,25780,28022,15904,23570,45750,26321,17556,5632,5201,22227,29786,16604,43988,38374,1528,45172,43030,32432,2090,7639,11941,44998,21797,17226,4012,48933,9584,22356,39689,28494,30431,26894,12376,8871,43794,6528,34204,10057,20673,23977,24738,13798,49857,15316,29098,24061,9565,23039,2132,5688,46985,41866,40464,27923,36465,17064,49529,37663,34096,23237,39580,49433,29370,2758,36906,13273,35072,31968,22077,9843,28499,47771,16486,19508,1449,11311,24472,47196,22716,32148,21354,21083,11023,3040,27488,47180,20622,1079,3525,37244,4591,20316,1317,28233,22522,44782,10556,4095,5384,16600,12475,49890,35007,11703,27108,19219,1149,16517,30623,5738,6120,720,10359,4027,10542,2038,39791,30951,11061,15460,41331,37570,19948,13552,27566,1559,8548,22011,12330,8296,10128,21963,14933,33018,29785,125,48892,11264,9486,15260,2867,41831,22199,30356,11518,11389,36907,41864,43704,43604,18110,38122,13326,9208,30830,31418,40201,2348,22868,26298,9008,14563,17954,43871,38002,20231,14886,37609,25660,6037,12505,20708,8486,10804,11192,10678,2684,16094,38590,4744,18325,47386,8830,13497,21279,9217,48751,40646,32103,34714,29794,6792,7759,16816,2420,40941,9111,15225,36746,46274,43666,4267,380,10505,26650,26239,8887,42907,36539,3106,20206,9944,2405,25771,41192,31981,35879,2004,33139,554,15963,29552,30059,34798,49654,40278,28710,40881,10521,991,49127,29207,6407,48272,36156,37789,33144,46919,9464,27756,42414,34410,29320,27676,4347,21139,31634,11168,31428,2337,47576,28674,28922,26317,181,24233,24172,34602,39048,30849,21834,281,29702,35034,6197,33981,37666,23268,45778,45986,37123,48977,18761,37561,17160,3355,47887,41750,43242,16773,25330,4251,8685,48029,14849,47585,17523,33170,19329,42859,30501,32185,18730,4087,43810,37756,47551,13940,49210,26068,47790,14858,11576,5848,23490,47040,42688,738,29049,41201,44607,6005,38268,43954,33706,10214,31146,35619,30433,32944,24800,363,11969,5165,6398,21850,16348,14582,26607,33927,3074,8805,37793,33676,9669,14964,49452,42584,1490,49759,27767,40629,17464,48571,32264,17898,696,3042,27498,42709,1670,44760,34026,14854,2814,49334,25063,14838,27152,17058,22,33309,23685,278,37840,349,4013,42741,48763,6402,40492,2989,2561,25383,4048,36569,44181,47325,6595,2487,23151,42442,7962,28388,3218,14672,13162,31920,32775,14178,17878,42607,5371,30985,17708,6814,19166,5983,16898,10729,30159,46198,21033,42222,33708,475,10858,27673,9880,43580,26716,20381,10809,9644,7071,20993,26829,48650,39642,41351,32712"
0(t0)^0(t1) ^ t0.WHEELS_OFF=t1.WHEELS_OFF ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.CANCELLATION_REASON=->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.9926,0.9927985597119424,
0(t0)^0(t1) ^ t0.WHEELS_OFF=t1.WHEELS_OFF ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE ^ t0.CANCELLATION_REASON=->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.9884,0.988795518207283,
0(t0)^0(t1) ^ t0.WHEELS_OFF=t1.WHEELS_OFF ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT ^ t0.CANCELLATION_REASON=->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.9902,0.9903980796159232,
0(t0)^0(t1) ^ t0.WHEELS_OFF=t1.WHEELS_OFF ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.CANCELLATION_REASON=->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.9928,0.9931972789115646,
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DEPARTURE_TIME=t1.DEPARTURE_TIME ^ t0.CANCELLATION_REASON=->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.9774,0.9783783783783784,
0(t0)^0(t1) ^ t0.WHEELS_OFF=t1.WHEELS_OFF ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.CANCELLATION_REASON= ^ t0.AIRLINE=t1.AIRLINE->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.9908,0.9911964785914366,
0(t0)^0(t1) ^ t0.WHEELS_OFF=t1.WHEELS_OFF ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.CANCELLATION_REASON=->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.988,0.9883953581432573,
0(t0)^0(t1) ^ t0.WHEELS_OFF=t1.WHEELS_OFF ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT ^ t0.CANCELLATION_REASON=->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.9764,0.9767907162865146,
0(t0)^0(t1) ^ t0.WHEELS_OFF=t1.WHEELS_OFF ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.CANCELLATION_REASON=->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.9988,0.9991996798719488,
0(t0)^0(t1) ^ t0.WHEELS_OFF=t1.WHEELS_OFF ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.DISTANCE=t1.DISTANCE ^ t0.CANCELLATION_REASON=->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.9928,0.9931972789115646,
0(t0)^0(t1) ^ t0.TAXI_OUT=t1.TAXI_OUT ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.CANCELLATION_REASON=->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.9856,0.9859943977591037,
